order_id,order_date,customer_id,city,pincode,item_name,category,quantity,unit_price,discount_pct,promo_code,payment_method,order_channel,delivery_time_mins,delivery_status,rider_id,customer_rating,gross_value,discount_amount,order_value
ZP1001346,21-12-2024 00:15,C10267,Delhi,110001,Shampoo 200ml,Personal Care,3,140,0,NONE,Debit Card,App,25,Delivered,R1146,5,420,0,420
ZP1001347,03-04-2025 17:43,C11896,Delhi,110001,Frozen Peas 1kg,Frozen,2,180,0,NONE,UPI,App,32,Delivered,R1008,5,360,0,360
ZP1001348,31-03-2025 23:49,C12360,Ahmedabad,380001,Handwash 250ml,Personal Care,2,120,0,NONE,Debit Card,Website,15,Delivered,R1267,4,240,0,240
ZP1001349,13-02-2025 08:22,C15791,Mumbai,400001,Cookies 150g,Snacks,2,90,0,NONE,UPI,App,27,Delivered,R1089,4,180,0,180
ZP1001350,19-06-2025 03:34,C12316,Pune,411001,Butter 200g,Dairy,4,180,0,NONE,UPI,App,24,Delivered,R1254,3,720,0,720
ZP1001351,28-06-2025 18:45,C15758,Hyderabad,500001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,Debit Card,App,28,Delivered,R1145,4,70,0,70
ZP1001352,16-01-2025 00:07,C17041,Delhi,110001,Floor Cleaner 1L,Household,1,110,15,NONE,COD,App,27,Delivered,R1195,4,110,16.5,93.5
ZP1001353,14-07-2025 16:36,C13719,Chennai,600001,Curd 500g,Dairy,2,70,0,NONE,UPI,App,13,Delivered,R1053,4,140,0,140
ZP1001354,23-10-2024 05:52,C10583,Delhi,110001,Curd 500g,Dairy,1,70,15,SAVE10,Credit Card,App,40,Returned,R1312,,70,10.5,59.5
ZP1001355,27-11-2024 07:17,C15631,Pune,411001,Wheat Flour 5kg,Staples,4,300,0,NONE,UPI,App,10,Returned,R1270,,1200,0,1200
ZP1001356,13-03-2025 17:36,C11912,Pune,411001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,COD,App,32,Delivered,R1062,4,150,0,150
ZP1001357,08-03-2025 10:50,C17568,Delhi,110001,Fruit Juice 1L,Beverages,1,120,20,NEWUSER,Wallet,App,42,Delivered,R1217,4,120,24,96
ZP1001358,10-04-2025 07:40,C12167,Bengaluru,560001,Sugar 1kg,Staples,1,45,5,SAVE10,UPI,App,28,Delivered,R1159,5,45,2.25,42.75
ZP1001359,01-11-2024 07:56,C16453,Hyderabad,500001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,App,13,Delivered,R1152,3,140,0,140
ZP1001360,25-04-2025 15:57,C16481,Pune,411001,Namkeen 200g,Snacks,1,80,0,NONE,COD,App,39,Delivered,R1119,4,80,0,80
ZP1001361,13-09-2025 00:54,C15120,Bengaluru,560001,Butter 200g,Dairy,3,180,0,NONE,Credit Card,Website,10,Returned,R1105,,540,0,540
ZP1001362,19-04-2025 18:36,C14831,Chennai,600001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,25,Delivered,R1327,5,60,0,60
ZP1001363,20-10-2024 17:06,C15416,Chennai,600001,Curd 500g,Dairy,1,70,0,SAVE10,UPI,App,43,Delivered,R1242,3,70,0,70
ZP1001364,23-03-2025 09:07,C16585,Kolkata,700001,Tea 250g,Beverages,1,200,0,NONE,Credit Card,App,28,Delivered,R1103,5,200,0,200
ZP1001365,26-10-2024 12:14,C17648,Mumbai,400001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,App,30,Delivered,R1012,3,120,0,120
ZP1001366,16-04-2025 20:05,C11620,Chennai,600001,Chocolate Bar 50g,Snacks,1,50,0,NONE,UPI,App,44,Delivered,R1310,4,50,0,50
ZP1001367,02-08-2025 04:06,C13482,Pune,411001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,UPI,App,11,Delivered,R1025,4,30,0,30
ZP1001368,30-07-2025 04:47,C10940,Mumbai,400001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,UPI,App,30,Delivered,R1017,5,60,0,60
ZP1001369,12-04-2025 09:11,C14461,Bengaluru,560001,Milk 1L,Dairy,1,60,15,FEST50,UPI,Website,30,Delivered,R1302,5,60,9,51
ZP1001370,12-05-2025 14:34,C11841,Ahmedabad,380001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,Website,20,Delivered,R1016,3,80,0,80
ZP1001371,03-06-2025 08:18,C15305,Bengaluru,560001,Toothpaste 100g,Personal Care,2,90,0,FEST50,UPI,App,22,Delivered,R1204,4,180,0,180
ZP1001372,09-07-2025 20:49,C11220,Pune,411001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,42,Delayed,R1089,,25,0,25
ZP1001373,09-05-2025 03:16,C17441,Hyderabad,500001,Sugar 1kg,Staples,1,45,0,NONE,COD,App,10,Delivered,R1316,5,45,0,45
ZP1001374,05-10-2025 09:25,C12176,Bengaluru,560001,Cookies 150g,Snacks,1,90,0,NONE,UPI,App,27,Delivered,R1306,4,90,0,90
ZP1001375,26-07-2025 17:08,C16771,Pune,411001,Bananas 1kg,Fruits & Vegetables,1,60,0,SAVE10,COD,App,21,Delivered,R1371,5,60,0,60
ZP1001376,26-04-2025 21:25,C11165,Delhi,110001,Paneer 200g,Dairy,1,120,0,NONE,Credit Card,App,32,Delivered,R1042,3,120,0,120
ZP1001377,02-08-2025 06:50,C10584,Hyderabad,500001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,Debit Card,App,23,Delivered,R1374,3,35,0,35
ZP1001378,19-08-2025 16:46,C10488,Delhi,110001,Potato 1kg,Fruits & Vegetables,4,35,0,NONE,Wallet,App,32,Delivered,R1115,3,140,0,140
ZP1001379,15-11-2024 19:42,C11359,Hyderabad,500001,Dishwash 500ml,Household,1,120,0,NONE,UPI,App,29,Delivered,R1311,3,120,0,120
ZP1001380,16-09-2025 12:15,C16493,Mumbai,400001,Rice 5kg,Staples,1,450,0,NONE,Debit Card,App,30,Returned,R1024,,450,0,450
ZP1001381,25-05-2025 11:03,C12519,Delhi,110001,Potato 1kg,Fruits & Vegetables,1,35,10,SAVE10,Debit Card,App,28,Delivered,R1132,4,35,3.5,31.5
ZP1001382,12-10-2025 05:25,C14874,Ahmedabad,380001,Wheat Flour 5kg,Staples,1,300,5,NEWUSER,Wallet,App,31,Delivered,R1051,3,300,15,285
ZP1001383,16-07-2025 05:53,C16135,Bengaluru,560001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,32,Delayed,R1006,,80,0,80
ZP1001384,21-07-2025 19:07,C16752,Chennai,600001,Chocolate Bar 50g,Snacks,1,50,10,NEWUSER,UPI,App,30,Delivered,R1330,4,50,5,45
ZP1001385,21-03-2025 02:17,C14662,Bengaluru,560001,Coffee 100g,Beverages,3,180,10,NEWUSER,Wallet,App,27,Delivered,R1143,5,540,54,486
ZP1001386,23-01-2025 20:31,C17546,Kolkata,700001,Toothpaste 100g,Personal Care,1,90,0,NONE,UPI,App,42,Delivered,R1027,5,90,0,90
ZP1001387,28-03-2025 12:28,C12364,Mumbai,400001,Wheat Flour 5kg,Staples,1,300,0,NONE,Wallet,App,18,Delivered,R1199,3,300,0,300
ZP1001388,01-09-2025 04:43,C13597,Ahmedabad,380001,Potato Chips 100g,Snacks,2,40,20,FEST50,COD,App,55,Delivered,R1118,3,80,16,64
ZP1001389,11-07-2025 12:16,C11018,Delhi,110001,Paneer 200g,Dairy,1,120,0,NONE,UPI,App,19,Delivered,R1111,3,120,0,120
ZP1001390,09-06-2025 05:04,C13839,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,24,Delivered,R1057,3,35,0,35
ZP1001391,10-11-2024 10:53,C15641,Mumbai,400001,Wheat Flour 5kg,Staples,1,300,15,NEWUSER,UPI,Website,10,Delivered,R1143,5,300,45,255
ZP1001392,08-06-2025 06:16,C12491,Mumbai,400001,Toothpaste 100g,Personal Care,1,90,0,NONE,UPI,App,26,Delivered,R1238,3,90,0,90
ZP1001393,15-02-2025 19:55,C15732,Hyderabad,500001,Soap 75g,Personal Care,2,40,0,NONE,UPI,App,40,Delivered,R1201,5,80,0,80
ZP1001394,25-04-2025 09:57,C13297,Bengaluru,560001,Handwash 250ml,Personal Care,1,120,0,FEST50,Wallet,App,18,Delivered,R1254,3,120,0,120
ZP1001395,24-06-2025 14:14,C17722,Kolkata,700001,Wheat Flour 5kg,Staples,1,300,0,NONE,Credit Card,App,46,Delivered,R1103,5,300,0,300
ZP1001396,10-08-2025 04:13,C12230,Delhi,110001,Potato 1kg,Fruits & Vegetables,2,35,20,NEWUSER,UPI,App,27,Delivered,R1010,4,70,14,56
ZP1001397,21-03-2025 14:59,C14099,Bengaluru,560001,Sugar 1kg,Staples,1,45,0,NONE,UPI,App,13,Delivered,R1025,5,45,0,45
ZP1001398,22-10-2024 15:23,C14423,Chennai,600001,Shampoo 200ml,Personal Care,1,140,0,NONE,Credit Card,App,19,Delivered,R1369,4,140,0,140
ZP1001399,12-05-2025 13:53,C14045,Chennai,600001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,UPI,App,35,Delivered,R1313,5,30,0,30
ZP1001400,17-10-2024 02:51,C13586,Mumbai,400001,Chocolate Bar 50g,Snacks,2,50,0,SAVE10,Debit Card,App,23,Delivered,R1053,5,100,0,100
ZP1001401,13-08-2025 02:25,C10658,Mumbai,400001,Apple 1kg,Fruits & Vegetables,2,150,0,FEST50,Credit Card,App,49,Delivered,R1207,5,300,0,300
ZP1001402,21-10-2024 16:30,C14899,Mumbai,400001,Wheat Flour 5kg,Staples,1,300,5,SAVE10,COD,App,21,Delivered,R1148,3,300,15,285
ZP1001403,05-01-2025 00:12,C10326,Kolkata,700001,Cookies 150g,Snacks,2,90,0,NONE,Debit Card,Website,28,Delivered,R1195,5,180,0,180
ZP1001404,19-03-2025 17:01,C17286,Chennai,600001,Paneer 200g,Dairy,2,120,0,NONE,UPI,App,22,Delivered,R1038,5,240,0,240
ZP1001405,17-01-2025 06:44,C13539,Delhi,110001,Frozen Peas 1kg,Frozen,4,180,0,NONE,UPI,App,41,Delivered,R1315,4,720,0,720
ZP1001406,04-01-2025 03:42,C16017,Pune,411001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,App,12,Delivered,R1368,4,140,0,140
ZP1001407,18-06-2025 00:08,C12640,Kolkata,700001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,UPI,App,10,Delivered,R1390,3,300,0,300
ZP1001408,11-02-2025 00:22,C14945,Hyderabad,500001,Garbage Bags 30pcs,Household,1,180,0,NONE,UPI,App,23,Delivered,R1038,3,180,0,180
ZP1001409,30-03-2025 21:06,C12051,Pune,411001,Fruit Juice 1L,Beverages,3,120,0,NONE,UPI,App,27,Cancelled,R1160,,360,0,360
ZP1001410,14-06-2025 16:06,C10211,Bengaluru,560001,Garbage Bags 30pcs,Household,1,180,0,NONE,UPI,App,10,Delivered,R1287,3,180,0,180
ZP1001411,22-07-2025 19:45,C10748,Mumbai,400001,Milk 1L,Dairy,1,60,0,NONE,UPI,App,35,Delivered,R1355,5,60,0,60
ZP1001412,12-05-2025 11:16,C11875,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,UPI,App,38,Delivered,R1182,3,120,0,120
ZP1001413,21-02-2025 05:52,C17879,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,2,30,0,NONE,Credit Card,App,25,Delivered,R1108,3,60,0,60
ZP1001414,01-09-2025 02:43,C15523,Hyderabad,500001,Wheat Flour 5kg,Staples,1,300,0,NONE,Wallet,App,21,Delivered,R1019,5,300,0,300
ZP1001415,27-08-2025 08:14,C16848,Ahmedabad,380001,Soft Drink 1L,Beverages,1,60,0,NONE,Credit Card,App,47,Returned,R1265,,60,0,60
ZP1001416,09-12-2024 12:00,C17049,Mumbai,400001,Wheat Flour 5kg,Staples,1,300,0,NONE,Credit Card,App,16,Delivered,R1318,4,300,0,300
ZP1001417,23-07-2025 22:36,C14712,Mumbai,400001,Frozen Paratha 400g,Frozen,1,160,0,NONE,Debit Card,App,36,Delivered,R1214,5,160,0,160
ZP1001418,29-12-2024 01:00,C14809,Delhi,110001,Sugar 1kg,Staples,1,45,0,NONE,UPI,App,24,Delivered,R1238,5,45,0,45
ZP1001419,20-12-2024 01:53,C17788,Ahmedabad,380001,Potato Chips 100g,Snacks,1,40,0,NONE,UPI,Website,32,Delivered,R1128,3,40,0,40
ZP1001420,24-10-2024 08:55,C10169,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,1,35,15,FEST50,Wallet,App,39,Delivered,R1200,5,35,5.25,29.75
ZP1001421,22-05-2025 12:01,C16264,Hyderabad,500001,Paneer 200g,Dairy,1,120,0,NONE,Debit Card,App,33,Returned,R1124,,120,0,120
ZP1001422,19-08-2025 02:44,C15507,Mumbai,400001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,10,Delivered,R1039,3,80,0,80
ZP1001423,26-07-2025 07:17,C16729,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,3,30,0,NONE,UPI,App,40,Cancelled,R1377,,90,0,90
ZP1001424,29-04-2025 22:15,C12207,Ahmedabad,380001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,10,Delayed,R1294,,300,0,300
ZP1001425,28-09-2025 06:01,C14720,Ahmedabad,380001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Wallet,App,37,Delivered,R1149,5,30,0,30
ZP1001426,11-02-2025 07:44,C10329,Mumbai,400001,Milk 1L,Dairy,3,60,0,NONE,Credit Card,App,35,Delivered,R1175,5,180,0,180
ZP1001427,06-02-2025 21:32,C16251,Ahmedabad,380001,Curd 500g,Dairy,1,70,0,NONE,UPI,App,26,Delivered,R1394,4,70,0,70
ZP1001428,06-01-2025 18:53,C16195,Chennai,600001,Cookies 150g,Snacks,1,90,0,NEWUSER,Credit Card,App,35,Delivered,R1079,5,90,0,90
ZP1001429,30-12-2024 00:20,C11435,Pune,411001,Soft Drink 1L,Beverages,1,60,15,NONE,UPI,App,16,Delivered,R1330,3,60,9,51
ZP1001430,02-02-2025 08:51,C13854,Delhi,110001,Floor Cleaner 1L,Household,1,110,0,NONE,UPI,App,13,Delivered,R1352,4,110,0,110
ZP1001431,18-03-2025 15:54,C14251,Hyderabad,500001,Dishwash 500ml,Household,1,120,0,NONE,UPI,App,36,Delivered,R1102,3,120,0,120
ZP1001432,21-01-2025 17:49,C15337,Delhi,110001,Namkeen 200g,Snacks,1,80,0,NONE,UPI,App,25,Delivered,R1371,3,80,0,80
ZP1001433,21-09-2025 13:11,C13622,Chennai,600001,Fruit Juice 1L,Beverages,3,120,0,NONE,Debit Card,Website,47,Delivered,R1219,3,360,0,360
ZP1001434,02-01-2025 02:10,C17504,Mumbai,400001,Curd 500g,Dairy,1,70,5,SAVE10,Debit Card,App,25,Delivered,R1065,5,70,3.5,66.5
ZP1001435,21-02-2025 12:00,C12278,Mumbai,400001,Butter 200g,Dairy,2,180,0,NEWUSER,Debit Card,App,17,Delivered,R1053,5,360,0,360
ZP1001436,03-12-2024 22:02,C11486,Bengaluru,560001,Potato Chips 100g,Snacks,1,40,0,NONE,Debit Card,App,61,Delivered,R1311,4,40,0,40
ZP1001437,07-09-2025 21:22,C14795,Chennai,600001,Soap 75g,Personal Care,1,40,20,NEWUSER,COD,App,12,Delivered,R1004,5,40,8,32
ZP1001438,24-03-2025 06:26,C13570,Bengaluru,560001,Butter 200g,Dairy,1,180,0,NONE,UPI,App,31,Delivered,R1097,4,180,0,180
ZP1001439,15-08-2025 06:24,C15200,Chennai,600001,Curd 500g,Dairy,1,70,0,NONE,UPI,App,31,Delivered,R1209,4,70,0,70
ZP1001440,28-02-2025 17:11,C16670,Ahmedabad,380001,Cookies 150g,Snacks,2,90,0,NONE,UPI,App,38,Delivered,R1038,5,180,0,180
ZP1001441,25-03-2025 20:12,C14028,Mumbai,400001,Salt 1kg,Staples,1,25,0,NONE,UPI,App,25,Delivered,R1366,5,25,0,25
ZP1001442,13-07-2025 08:07,C17938,Chennai,600001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,UPI,App,26,Delivered,R1198,4,60,0,60
ZP1001443,11-07-2025 20:49,C10747,Delhi,110001,Cookies 150g,Snacks,1,90,0,NONE,COD,App,28,Delivered,R1171,3,90,0,90
ZP1001444,02-03-2025 15:38,C13850,Pune,411001,Chocolate Bar 50g,Snacks,1,50,20,SAVE10,UPI,App,51,Delivered,R1137,3,50,10,40
ZP1001445,26-03-2025 21:16,C12850,Mumbai,400001,Paneer 200g,Dairy,2,120,10,SAVE10,UPI,App,40,Delivered,R1114,4,240,24,216
ZP1001446,09-03-2025 11:59,C13345,Chennai,600001,Dishwash 500ml,Household,2,120,0,NONE,UPI,App,19,Delivered,R1260,4,240,0,240
ZP1001447,28-12-2024 20:31,C12730,Pune,411001,Wheat Flour 5kg,Staples,2,300,0,NONE,UPI,App,23,Delivered,R1151,3,600,0,600
ZP1001448,02-03-2025 16:24,C12630,Ahmedabad,380001,Soap 75g,Personal Care,1,40,0,NONE,UPI,App,28,Delivered,R1129,3,40,0,40
ZP1001449,08-08-2025 02:12,C15489,Chennai,600001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,19,Delivered,R1061,5,180,0,180
ZP1001450,17-11-2024 16:34,C10856,Hyderabad,500001,Floor Cleaner 1L,Household,1,110,0,NONE,COD,App,10,Delivered,R1331,4,110,0,110
ZP1001451,17-12-2024 17:02,C17026,Chennai,600001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,App,21,Delivered,R1066,5,150,0,150
ZP1001452,13-09-2025 03:33,C11317,Pune,411001,Wheat Flour 5kg,Staples,1,300,5,FEST50,UPI,App,19,Delivered,R1222,5,300,15,285
ZP1001453,06-07-2025 05:58,C12701,Hyderabad,500001,Soap 75g,Personal Care,4,40,0,NONE,COD,App,48,Delivered,R1115,5,160,0,160
ZP1001454,28-11-2024 05:18,C13372,Mumbai,400001,Tomato 1kg,Fruits & Vegetables,4,30,0,NONE,UPI,App,31,Delivered,R1083,3,120,0,120
ZP1001455,17-07-2025 23:03,C15682,Ahmedabad,380001,Rice 5kg,Staples,3,450,0,NONE,UPI,App,12,Delivered,R1330,3,1350,0,1350
ZP1001456,27-11-2024 17:31,C14058,Chennai,600001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,26,Delivered,R1397,3,450,0,450
ZP1001457,11-04-2025 07:46,C12361,Chennai,600001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,Debit Card,App,35,Delivered,R1331,3,150,0,150
ZP1001458,23-05-2025 13:39,C15427,Bengaluru,560001,Potato 1kg,Fruits & Vegetables,2,35,0,NONE,Debit Card,Website,38,Delivered,R1214,3,70,0,70
ZP1001459,15-07-2025 10:24,C17743,Chennai,600001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,UPI,App,32,Delivered,R1093,5,300,0,300
ZP1001460,07-02-2025 11:03,C13280,Delhi,110001,Bananas 1kg,Fruits & Vegetables,2,60,0,NONE,Wallet,App,36,Cancelled,R1118,,120,0,120
ZP1001461,23-12-2024 12:11,C16664,Chennai,600001,Tomato 1kg,Fruits & Vegetables,1,30,0,NONE,Credit Card,App,28,Delivered,R1244,3,30,0,30
ZP1001462,09-10-2025 09:07,C16230,Mumbai,400001,Potato 1kg,Fruits & Vegetables,2,35,15,NEWUSER,Debit Card,App,28,Delivered,R1320,3,70,10.5,59.5
ZP1001463,02-08-2025 17:21,C14506,Chennai,600001,Namkeen 200g,Snacks,1,80,0,NONE,Debit Card,App,69,Delivered,R1393,5,80,0,80
ZP1001464,23-02-2025 03:33,C10300,Ahmedabad,380001,Milk 1L,Dairy,1,60,0,SAVE10,Credit Card,App,22,Delivered,R1381,4,60,0,60
ZP1001465,15-01-2025 23:28,C13725,Mumbai,400001,Floor Cleaner 1L,Household,2,110,0,NONE,Debit Card,Website,14,Delivered,R1213,4,220,0,220
ZP1001466,24-11-2024 16:14,C10721,Ahmedabad,380001,Rice 5kg,Staples,1,450,0,NONE,UPI,App,24,Delivered,R1104,3,450,0,450
ZP1001467,30-03-2025 14:06,C12576,Delhi,110001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,28,Delivered,R1137,4,180,0,180
ZP1001468,17-10-2024 10:44,C12067,Pune,411001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,11,Delivered,R1167,5,35,0,35
ZP1001469,04-08-2025 01:04,C12648,Kolkata,700001,Fruit Juice 1L,Beverages,1,120,20,NONE,UPI,App,36,Delivered,R1288,5,120,24,96
ZP1001470,09-03-2025 21:53,C10949,Hyderabad,500001,Salt 1kg,Staples,1,25,0,NONE,Wallet,App,22,Delivered,R1199,4,25,0,25
ZP1001471,23-08-2025 18:49,C17947,Kolkata,700001,Sugar 1kg,Staples,1,45,0,NONE,Wallet,App,10,Delivered,R1083,4,45,0,45
ZP1001472,21-02-2025 06:11,C16328,Pune,411001,Potato 1kg,Fruits & Vegetables,1,35,0,NONE,UPI,App,29,Returned,R1221,,35,0,35
ZP1001473,24-09-2025 23:48,C13311,Delhi,110001,Ice Cream 500ml,Frozen,1,220,0,NONE,UPI,Website,20,Delivered,R1104,4,220,0,220
ZP1001474,16-08-2025 03:14,C17085,Bengaluru,560001,Chocolate Bar 50g,Snacks,2,50,0,NONE,Credit Card,Website,42,Delivered,R1189,4,100,0,100
ZP1001475,22-03-2025 06:20,C14215,Chennai,600001,Namkeen 200g,Snacks,1,80,10,SAVE10,UPI,App,17,Delivered,R1321,3,80,8,72
ZP1001476,20-08-2025 05:59,C16757,Kolkata,700001,Paneer 200g,Dairy,3,120,0,NONE,Debit Card,App,23,Delivered,R1362,4,360,0,360
ZP1001477,01-02-2025 13:16,C10009,Kolkata,700001,Milk 1L,Dairy,1,60,0,NONE,Credit Card,App,34,Delivered,R1348,4,60,0,60
ZP1001478,14-10-2025 16:37,C15387,Kolkata,700001,Salt 1kg,Staples,1,25,5,FEST50,Credit Card,App,25,Delivered,R1106,5,25,1.25,23.75
ZP1001479,14-11-2024 14:59,C17121,Delhi,110001,Curd 500g,Dairy,1,70,0,FEST50,Debit Card,Website,18,Delivered,R1170,4,70,0,70
ZP1001480,06-06-2025 16:58,C14444,Kolkata,700001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,18,Delivered,R1064,3,60,0,60
ZP1001481,06-03-2025 00:50,C13784,Mumbai,400001,Milk 1L,Dairy,2,60,0,NONE,UPI,App,44,Delivered,R1359,3,120,0,120
ZP1001482,04-04-2025 20:18,C13385,Hyderabad,500001,Sugar 1kg,Staples,1,45,10,NONE,UPI,App,23,Delivered,R1340,3,45,4.5,40.5
ZP1001483,27-09-2025 00:39,C10444,Mumbai,400001,Apple 1kg,Fruits & Vegetables,4,150,5,NEWUSER,Debit Card,App,15,Delivered,R1085,5,600,30,570
ZP1001484,23-01-2025 01:42,C11536,Bengaluru,560001,Dishwash 500ml,Household,1,120,0,NONE,UPI,App,26,Delivered,R1234,3,120,0,120
ZP1001485,08-06-2025 02:03,C14247,Delhi,110001,Garbage Bags 30pcs,Household,3,180,0,NONE,Wallet,App,28,Delivered,R1359,4,540,0,540
ZP1001486,09-02-2025 19:02,C12963,Delhi,110001,Apple 1kg,Fruits & Vegetables,1,150,0,FEST50,UPI,App,36,Delivered,R1234,5,150,0,150
ZP1001487,05-12-2024 04:02,C15100,Chennai,600001,Wheat Flour 5kg,Staples,1,300,0,NONE,Credit Card,App,14,Delivered,R1134,5,300,0,300
ZP1001488,13-01-2025 16:24,C16196,Delhi,110001,Apple 1kg,Fruits & Vegetables,1,150,0,NONE,UPI,App,50,Delivered,R1269,5,150,0,150
ZP1001489,08-05-2025 20:54,C14083,Delhi,110001,Sugar 1kg,Staples,1,45,0,NONE,Wallet,App,23,Delivered,R1019,4,45,0,45
ZP1001490,30-11-2024 12:01,C15123,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,1,60,20,NEWUSER,UPI,App,50,Delivered,R1248,4,60,12,48
ZP1001491,10-12-2024 15:37,C13621,Delhi,110001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,Credit Card,Website,32,Delivered,R1217,5,60,0,60
ZP1001492,25-06-2025 12:00,C16225,Bengaluru,560001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,Wallet,App,36,Delivered,R1202,4,60,0,60
ZP1001493,20-07-2025 00:49,C10422,Mumbai,400001,Frozen Peas 1kg,Frozen,2,180,0,NONE,UPI,App,39,Delivered,R1211,3,360,0,360
ZP1001494,06-11-2024 03:08,C11667,Hyderabad,500001,Apple 1kg,Fruits & Vegetables,2,150,0,NONE,Credit Card,App,25,Delivered,R1392,5,300,0,300
ZP1001495,03-08-2025 16:02,C12187,Chennai,600001,Tomato 1kg,Fruits & Vegetables,1,30,20,NONE,Credit Card,App,13,Delivered,R1400,3,30,6,24
ZP1001496,27-08-2025 00:22,C14499,Chennai,600001,Curd 500g,Dairy,1,70,15,SAVE10,UPI,App,38,Delayed,R1023,,70,10.5,59.5
ZP1001497,13-06-2025 01:07,C11073,Delhi,110001,Garbage Bags 30pcs,Household,1,180,0,NONE,Debit Card,Website,56,Delivered,R1393,5,180,0,180
ZP1001498,27-02-2025 11:19,C17599,Delhi,110001,Sugar 1kg,Staples,2,45,0,NONE,Credit Card,App,30,Returned,R1289,,90,0,90
ZP1001499,15-03-2025 05:30,C12359,Pune,411001,Detergent 1kg,Household,1,200,0,NONE,UPI,App,30,Delivered,R1385,3,200,0,200
ZP1001500,11-12-2024 06:44,C13589,Hyderabad,500001,Butter 200g,Dairy,1,180,0,NONE,Debit Card,App,33,Delivered,R1208,5,180,0,180
ZP1001501,16-12-2024 17:35,C17215,Delhi,110001,Sugar 1kg,Staples,1,45,0,NONE,UPI,App,12,Delivered,R1163,5,45,0,45
ZP1001502,21-09-2025 13:06,C15720,Mumbai,400001,Shampoo 200ml,Personal Care,1,140,0,NONE,UPI,App,44,Delivered,R1156,5,140,0,140
ZP1001503,02-10-2025 03:13,C13970,Delhi,110001,Rice 5kg,Staples,1,450,0,NONE,Wallet,App,15,Delivered,R1181,3,450,0,450
ZP1001504,12-07-2025 14:49,C10994,Delhi,110001,Toothpaste 100g,Personal Care,1,90,0,NEWUSER,Credit Card,App,47,Delivered,R1363,5,90,0,90
ZP1001505,06-08-2025 13:35,C10236,Delhi,110001,Milk 1L,Dairy,1,60,0,NONE,Debit Card,App,33,Delivered,R1374,5,60,0,60
ZP1001506,20-12-2024 02:08,C17972,Hyderabad,500001,Dishwash 500ml,Household,1,120,0,NONE,COD,App,45,Delayed,R1380,,120,0,120
ZP1001507,31-08-2025 15:54,C15161,Hyderabad,500001,Potato 1kg,Fruits & Vegetables,1,35,15,NEWUSER,Credit Card,App,10,Delivered,R1321,3,35,5.25,29.75
ZP1001508,23-11-2024 17:27,C14987,Hyderabad,500001,Bananas 1kg,Fruits & Vegetables,1,60,0,NONE,Debit Card,App,40,Delivered,R1293,5,60,0,60
ZP1001509,13-12-2024 01:35,C16547,Kolkata,700001,Coffee 100g,Beverages,1,180,0,NONE,UPI,App,32,Delivered,R1084,3,180,0,180
ZP1001510,14-04-2025 09:46,C11960,Kolkata,700001,Wheat Flour 5kg,Staples,1,300,0,NONE,UPI,App,27,Delivered,R1326,3,300,0,300
ZP1001511,03-02-2025 12:19,C15814,Chennai,600001,Shampoo 200ml,Personal Care,1,140,0,NONE,Debit Card,App,43,Delivered,R1320,5,140,0,140
ZP1001512,31-05-2025 00:55,C11297,Ahmedabad,380001,Sugar 1kg,Staples,1,45,0,NONE,Wallet,Website,39,Delivered,R1162,3,45,0,45
ZP1001513,11-09-2025 13:51,C12545,Mumbai,400001,Soft Drink 1L,Beverages,1,60,0,NONE,UPI,App,32,Delayed,R1136,,60,0,60
